22258192 22708617 25369098 20994991 25365313 21438031 19822667 20302605 30371800 26409635 22192684 22777158 26130419 19528997 21132436 22975766 27458439 23743884 28935239 25315296 20330923 27722672 24007518 21055932 25330026 24934120 25174965 22706201 23905942 24884655 25427090 22815430 25316211 25312223 26162412 29787498 25452702 24257882 26905370 28410138 
25146501 24689450 30620952 20241085 30461784 23475259 21989629 27227698 34340952 25825180 24362854 26180199 26787412 20023265 25640110 26103589 28162939 26265394 33635246 29080780 21554077 28814703 26976413 22702558 27187822 30963991 28469552 24411826 29047615 28829736 29233742 25798203 26292121 29747692 31188165 33049146 26152339 27038756 33513530 28119019 
25908018 18393571 23890626 15830066 28490313 26337869 22528944 21762891 29820208 25472422 21315177 22353266 27868796 17537231 22504593 21284238 23437794 24256245 26516032 25556743 20735568 27080166 24505219 22719547 26245346 24583655 24131640 21320281 22598170 25386072 22290723 22337278 21596479 25314265 26997583 26977253 25050836 23576572 27081105 25567149 
21240266 17683595 19807273 16943013 21901513 21023870 15882089 17796542 24418529 19361736 21408570 19178315 22461617 17264135 17757661 21113243 18668436 19998596 22531580 19094280 17007814 21619276 20548598 18996984 19430542 22086260 21554723 17625975 22854170 20911372 21284173 17603507 16644875 21635606 20214998 23527662 19940495 21042170 23398420 20717769 
21150957 21708458 23106937 19611858 22777554 19516295 17482440 20756916 29728192 22989092 22341880 24388384 22439460 17167218 20283343 23003132 24166434 24295354 28376274 21553369 17186395 24244356 23598538 19227097 24262468 24668994 25831280 18262193 24066847 23342499 22616752 18193551 25169383 22541455 23988399 27892216 22873279 22686850 25420454 25573823 
21643291 20802383 24233529 17553178 22847819 19780851 18707264 21537027 28485406 24345640 24991096 22834335 21909630 13245013 20104173 22107268 23849898 23641178 27326144 24279456 17264393 22267846 24752844 18275446 22376548 25923755 24083171 20497242 22849243 22525663 22431020 18960049 22544626 25851351 24401633 29027468 20158087 24837563 28216567 25928750 
27636018 27570179 32291043 23394116 29064630 26238031 23548744 27509037 33254071 27900033 27102602 27465361 29413044 21647464 27302636 28863138 29134733 27646051 35960198 29808594 22000902 29031346 25333044 26061148 28468139 31677864 29994751 26807004 28611704 26988475 29804534 26465316 28728734 33037273 32369079 36667215 28771009 30016288 33654180 27210480 
27531877 23699239 27099451 22604354 29052039 26902074 22509552 24768401 32071262 28243552 26049070 27171521 25045225 16645901 25423700 24782827 27511112 28494567 30547062 24342495 24207197 28100545 29564188 22959899 30235636 28450650 28046148 23052262 26838000 27701050 27753241 22366145 27010314 30495113 28587574 31418029 27890416 25916909 31995552 29792519 
26071776 25036034 26486597 17268282 26620943 24680041 21640461 24738225 29930395 25776609 24188986 25931043 27471256 21533047 24072522 25843764 25597865 24068359 29895327 27395177 21517096 28459791 25608341 21541901 27845330 30563531 25527441 22719237 27507341 27323915 28393186 21263083 25552350 28712841 28861689 35167485 27723835 24698968 29586511 24763941 
24257341 24389001 26642481 20321225 28896748 21936764 22854469 23994215 31272181 26944154 25491563 26512409 25035272 16341269 20868882 25700322 26206082 24808286 30061189 25496842 18357688 27256815 28034324 23219419 24080718 28726743 27878283 23750778 25209087 26363553 27698294 22377959 25603240 28232221 28913649 31498763 24719954 25170704 28024849 27192912 
23145994 20016238 26656872 20028032 25372235 23925718 19039335 21980541 28043177 26163478 24407791 25766631 25168757 17763714 20871831 24068009 22514976 26022952 28767509 23145224 19461045 26903494 24317120 21052066 24055961 24555613 24740865 23891132 22971382 23687158 21705583 22632393 24471007 25958126 23780294 28938665 24532247 23748340 26340385 26037825 
27391876 23545910 29106811 23562649 31760019 26776817 22101755 26213276 33583555 29669236 26149849 27751471 29423777 20521753 23694950 26302090 29605367 29882624 31480360 29012608 23618335 32085778 29601392 22827430 29298902 31897290 29741467 25361630 27755820 31802783 27707738 25267071 26862502 29164202 28672045 35900074 27050058 26928421 33073173 33842451 
27575563 27584907 28688892 24363547 33294370 28884560 26591287 24523485 31821338 32774259 28530229 28556834 28934698 18769050 26854782 26277424 30253552 31673789 31752970 27891485 25669909 30434151 30687119 26228279 28079447 31375430 33060333 26687226 28265435 28560284 29281955 24065931 28563693 30531220 30090083 35243460 26005516 29077896 32170716 33083517 
29641240 24197199 31285439 20537597 30676835 27764613 22653554 24682534 33003275 30048626 25050220 28099869 30048903 19781522 25756873 27616918 26758909 26447985 34386540 28964140 22748138 29103399 28964978 24472323 27488424 30339836 29239870 25086231 30521520 28347753 28773949 24367661 26547542 29338943 30244091 32357184 30439982 28347853 32489673 30907287 
22342165 20483907 28035059 17713579 26086232 24499941 19262388 22294844 26681715 25533600 21463221 24366501 24386264 17648249 22247508 22935178 25080910 23935419 30102544 26035167 19943334 26726062 23339982 21889037 23959939 27907382 23117114 23083805 24027850 26961165 23010406 25271913 23628181 25555466 25188431 31350073 24103510 24073782 27899467 24613666 
23349723 23343657 28052913 19411551 28591189 21432959 20795699 24998038 32668288 24054365 24184205 23609058 25604196 16801043 24704997 22830115 24340879 23982788 29851954 26400488 20425052 25955682 23969932 22933917 25658688 26618972 29111948 22156477 27087622 24761002 25182031 22341212 25668739 28695071 28374377 31060401 26596009 26135655 30170742 27059946 
22305510 19305759 23677540 18581273 24024400 20231298 17894623 19100188 28938197 22683673 22574908 23277313 22104858 14083024 20752437 21587689 22307101 23177216 26267747 20871106 19687994 24084655 22805820 20059653 24706780 23871386 22516346 19401903 22771787 22774999 22069370 18742402 21926637 23809432 24213363 25222544 22896301 23633500 25518537 26562844 
26075716 21725047 27601222 16116203 28512778 24463116 21780823 22456979 28300754 25428993 22163174 24842832 25502075 15051698 23210854 24299112 24431450 23353734 30196887 25238484 19857647 26911787 23885549 24303310 24837820 28236228 23691522 23202867 24040971 26271952 24966462 23696549 21921881 27396895 29182740 30466947 25176729 24107183 28512933 26133269 
23843916 21597375 24667679 16345433 28326437 23835561 19493316 22597803 28671328 27178192 23363287 26081054 22605611 15670532 22297837 23091088 25717473 26624746 27471883 25390073 21204914 28372892 25479678 21048937 25635521 27503373 24999555 21176202 26309777 28305642 23799465 21750411 22833436 26285852 25087207 31567616 22895002 23269065 30730957 27384097 
24214636 21362347 24284434 17641313 26749570 24073442 22729848 25168992 31028232 23232452 24126451 23395681 26565889 20430632 21636470 24552616 23762212 23902027 29821581 26441192 17504264 24356948 26113141 20770609 23575924 26258207 26400627 23869633 23755933 23336794 24035853 19518492 21231483 25883955 26263784 29073830 22884878 29078558 28794009 24312457 
22103235 23241460 28288314 18930752 28486508 24273186 23396216 23089089 30441177 25657022 26978901 24344017 25314172 17635790 22393949 23087445 26193763 25898150 28449728 27832716 21481235 24935124 28624209 20530813 28556762 25325870 27017504 22893443 22332696 25904547 25285862 20396196 25324369 25957130 26360021 30359445 24664448 29637962 27462951 26307163 
22157109 18424175 23059509 15163351 24208332 21973168 19353319 18789177 27822599 21228173 21297727 20693567 23186333 14600407 21074814 20350897 22705355 21915774 26830867 23855241 18409249 22711181 21535570 18828247 24999350 21112167 20941889 19129407 19748530 23548921 21964782 23047229 19314000 23767976 25464969 27671975 21422052 23292325 25663758 23741358 
24538416 22896474 27198739 19276171 28160136 22985079 20312506 24575028 32366788 26345028 25236607 24792397 29042446 21382973 22623919 25790791 24672821 25325960 30344640 25950067 21033002 28428004 24569770 20906219 25301740 28199374 28218474 24547092 26269035 25250423 27292859 18354381 24804150 26736898 26410213 29879180 25367718 27871828 30697111 27805757 
23236080 24367482 25777264 20765965 28918530 23914847 22889523 23589506 31299469 25952804 25063668 25334349 22313593 16539157 24542215 21789568 26017489 26292490 29483055 25892285 20833955 28123660 26717767 21870258 26112492 28944291 27092008 22821249 25259758 26618407 25571894 20496994 25398217 28422066 27465113 31721650 22434865 27888479 29769539 29297738 
28662990 23175691 28015905 21654520 30879121 28710811 22550488 23939052 32021748 27429966 23761448 27344325 31140295 20768348 25542763 27598633 29148800 26930454 31991104 28974769 23531256 30955502 27374889 23205510 29925709 29288661 29250105 25750769 27515287 27808181 25895473 25340802 25101335 28201229 28921298 33246314 29245972 28534184 31528698 29621656 
27860110 23569608 24980751 22479378 26453886 23561581 21500057 22027050 32387857 25683261 24855623 24404280 26932732 19209163 23731669 25650829 27826458 24837303 31900360 27048293 19553035 27624294 24216572 21665497 27448918 28458599 26838667 20768164 24496718 26122380 26162526 21953304 26327879 28342693 30003561 32012198 25787187 25323970 29760532 27578544 
23943488 22489378 25343491 17011554 25372087 21396066 21210706 22122314 26654324 26030908 22489012 26194006 21896385 17666842 23354857 23900091 24306890 23028522 29006514 22994470 21834737 23566796 23494181 22084443 24050418 26709751 24948616 19601568 25055845 25918531 25491235 20568961 24099774 26345184 25429733 32293135 25139473 23118177 28862100 26195034 
23557090 22860655 22094517 15448062 26431217 22573472 22226266 19330577 30053714 24141430 22685181 24647632 25800951 16067508 22523233 21657553 24769867 21488892 27236375 24388071 19434365 26050612 22372599 22070055 24684865 24319803 21775324 20212304 23152429 24886469 26173584 20179104 21557728 26849153 27481139 28865728 23051610 22058567 26297942 23595828 
25521331 24774213 26051211 18574025 30657605 23736235 23724271 23933852 28134514 28407817 23991080 26174573 25485978 18650225 23287602 24696057 25975715 26080618 28698720 25815511 23770347 30015406 25668025 23687080 26893546 30175958 28445186 24787932 26380241 26297726 28973803 21229204 26070407 29435722 29013391 33135269 24820296 24814778 29445085 27994211 
26864886 22594242 26073384 19737588 26395139 22620890 19781051 22631064 28138225 28417813 23603176 24268521 26056913 20639792 21440876 27754746 25980756 23337334 28792035 25411443 21272924 27984366 25028194 22465640 22268989 30092503 26747605 22771238 28413308 25325207 26348210 21388659 24072423 27596669 27650703 30932747 27018213 23745568 30991699 28102972 

time sequential: 16.447
time thread: 253.648
