483 663 1420 2501 1341 2272 613 2172 1159 920 537 2157 2394 1346 1394 1733 46 981 585 434 681 1579 776 2055 821 240 819 1842 222 2317 796 1093 1948 292 1069 271 2166 618 972 2161 1380 929 2139 1215 2239 2229 2298 1343 2204 792 
879 1371 1106 498 451 891 796 2388 356 609 1976 1375 2493 1650 1190 2406 2135 1145 2438 480 204 1210 1233 999 233 199 2167 1328 1098 809 659 1441 1366 1682 2221 709 2356 1069 2242 1366 900 2246 340 1015 1884 2046 2058 2373 2218 671 
2201 2184 1541 2481 979 75 861 348 538 1383 327 55 295 1550 2444 953 2150 546 1688 134 1258 1072 692 1034 1951 2311 1178 1504 455 1243 1532 1107 815 1512 2055 1082 2113 1649 1367 749 247 1787 1102 277 1914 870 2407 1497 1383 721 
1989 631 2018 970 567 1655 664 732 1605 114 1121 1226 97 935 1919 665 285 940 1803 1336 1420 441 946 944 869 54 1078 1291 117 950 2446 537 984 1838 1014 447 1572 473 779 1026 701 2073 2226 2196 730 2485 1934 7 1552 891 
1869 2155 2043 871 319 556 17 768 2142 1574 385 1157 2449 1758 2378 2098 216 1913 968 335 2089 121 924 2115 1401 1969 1212 2240 242 491 1317 1778 1391 1627 2425 733 2254 1767 2375 1957 373 880 1839 1077 210 1458 238 775 1457 1594 
65 142 2240 2012 1645 2073 284 2074 1432 2052 2375 1892 2271 1209 1437 2284 1514 1130 1626 1343 2260 2168 546 2082 595 2358 2432 2144 794 1074 1658 1753 1294 1037 925 1799 1604 957 717 119 2005 379 1823 582 1129 2431 1783 2111 1769 2148 
1545 1974 1692 341 26 954 2079 2278 2131 946 1083 23 35 2356 2404 101 829 1250 981 471 570 1880 675 2236 2220 1094 71 437 1480 499 1263 1838 2001 2232 1173 324 536 1409 562 888 1020 1753 33 1482 2227 2500 1275 1478 1483 490 
1807 2187 2110 468 337 942 2115 2179 2369 2393 2227 1934 1092 1188 1222 825 837 780 1594 335 2432 285 1691 325 655 140 1793 146 1640 678 1363 65 811 57 1409 1772 2303 2014 1774 826 27 854 2009 1696 1613 1271 936 436 1075 1162 
1309 654 2110 2216 220 288 2138 1399 1385 967 474 2151 1732 115 1613 2169 357 822 1748 1031 1372 130 887 125 173 2226 2192 955 908 1359 479 2154 1290 319 821 701 2216 433 1349 1312 1462 229 706 376 2198 949 2389 2059 652 66 
1655 2268 1290 1820 1072 2335 1374 820 1702 1159 1964 1229 1468 1184 739 1928 1715 2418 1090 548 998 1359 1323 2136 1118 1160 2321 315 2127 461 1773 102 879 1807 124 172 746 1435 228 2452 1404 232 1935 858 1061 2123 1561 2040 1917 2100 
1562 1741 1104 2239 1827 774 1370 1618 85 195 265 782 1534 186 1325 2057 1981 2458 869 1045 568 419 902 1411 1881 1122 2189 1902 2158 579 1322 1633 190 347 2085 1726 1098 1863 183 940 2224 155 88 990 1515 2259 955 1382 2166 1034 
1284 1962 2299 499 2227 1452 305 2310 502 2338 1165 66 1331 974 43 2039 1603 2401 616 1038 0 699 1425 1236 1508 822 1181 2165 74 2017 389 842 1396 1541 207 664 733 2001 1491 1834 947 1403 2118 1544 1860 1700 1355 1722 1033 2366 
905 1795 999 1689 1915 1554 1526 2184 819 1345 846 2200 258 1574 2121 365 1818 2030 147 2134 2104 1854 2455 1213 1052 1398 1761 332 1536 1237 168 531 2229 646 1903 789 2189 1473 876 54 2090 545 2063 1042 726 1066 908 834 1623 746 
938 2410 1752 1100 2430 139 254 700 2270 524 2211 2383 923 12 1450 310 1630 945 1878 8 1902 1989 2097 1726 1301 1332 1787 2083 988 2080 390 620 1114 273 1121 941 262 1692 117 947 2167 325 1596 285 2331 382 187 627 196 56 
169 1505 1165 647 774 2296 585 2468 1476 853 717 1110 1902 539 395 583 1504 1749 1475 136 706 2394 1701 1057 890 1280 1477 1514 287 2483 1030 1564 1599 753 1590 1182 1385 1940 479 1459 880 1609 2132 795 385 918 518 1338 2339 1021 
1697 1768 1158 1561 818 1806 1189 1736 471 203 1720 1040 96 691 2258 2035 602 2146 1790 908 809 1253 2456 486 272 2318 2457 565 568 711 1671 1582 1871 1270 1648 1986 1564 989 1021 1832 1685 601 1178 767 695 1492 2259 1128 1493 774 
2473 2131 1866 1249 2424 1343 399 2037 148 1325 253 515 1358 763 1337 85 1456 2258 169 1289 720 866 1800 2502 2350 816 2321 1636 509 1339 2206 377 2051 1419 2085 923 1474 1749 875 1817 2423 42 1893 2033 115 1984 1528 2026 2256 1531 
85 1701 118 1913 883 1873 691 2396 695 1816 1742 585 546 1435 1118 867 1124 970 48 1300 1189 2130 933 1133 230 2429 703 1223 842 2376 68 1021 2317 1511 1611 940 1275 2376 724 439 1188 1367 379 2113 1192 2201 406 1952 293 1815 
407 2325 259 959 862 2366 269 2270 18 2213 680 2194 312 115 1454 1187 702 1362 1454 228 406 526 1376 1451 1193 472 1564 415 1611 818 1979 428 2229 2090 988 1505 2198 472 2241 324 1038 2042 2002 1592 1392 2264 1783 222 223 1342 
202 2428 1547 870 2388 924 123 1236 2107 2120 1931 2403 62 1659 107 1442 2182 83 2119 713 782 2284 1077 1694 756 24 2189 1094 625 133 1568 1442 271 1409 2453 399 1041 933 763 2266 247 1913 961 1106 220 1471 751 1495 334 500 
1201 1567 1772 1328 1282 61 287 524 2036 700 1821 1028 362 147 1526 889 1248 367 196 1087 1871 732 2 2094 29 5 791 1095 1908 2345 2382 238 1342 212 2394 1408 16 475 220 1191 135 1017 568 1418 2355 1502 216 864 1659 1002 
400 1927 880 2058 2500 253 1394 2118 1381 1046 1859 2134 1577 851 240 2102 746 1625 696 1321 1 346 1643 398 49 197 490 1065 2434 798 902 1617 972 1646 1968 2006 1120 1392 242 2111 1506 1200 109 37 2141 221 20 1832 2505 102 
1643 812 1895 153 208 937 860 587 1073 1997 423 638 65 2394 1090 318 925 2442 1645 1096 2141 382 1678 1803 2245 2022 1859 1220 561 1746 2445 1890 906 129 746 243 2411 720 282 1118 1095 2153 1088 2368 813 1266 143 1674 2379 2400 
10 1143 2457 453 2463 2108 2488 2497 2227 2382 1612 937 2168 1420 739 1534 1505 2274 1441 581 300 601 2216 337 2255 2038 2499 53 1174 1109 701 949 1593 1933 2421 1229 1396 1079 2345 1204 972 248 938 2278 2303 2208 1308 1374 170 1579 
986 1526 2320 1199 124 1414 1586 526 483 2487 480 1411 819 748 640 1002 1378 1901 759 276 991 2244 2324 155 425 1517 2376 1814 586 322 983 405 276 2455 381 976 2436 2032 2155 187 644 1911 1234 365 1615 1795 1937 472 910 1578 
887 1850 1311 1284 664 1465 1673 338 34 2400 440 235 2323 1017 1173 2015 1540 181 442 1175 452 1518 46 1446 2028 1799 533 1085 758 156 706 601 347 1499 782 452 1760 30 1738 1297 915 622 2169 1950 255 1034 1489 1125 1264 2495 
